,tweet_id,sentiment,author,content
21831,1694311534,neutral,MattJarryAstley,it real sham nic sunn outsid would nic ano bbq nvm ...
21832,1694311568,neutral,AGirlinJapan,pjaficionado i almost said quot gram ex eith quot grunt but i stop
21833,1694311584,neutral,caldjr,jaderoberts91 morn hop good day despit rev
21834,1694311604,neutral,brenda1974,dj71 on fan vip on win twist vid het si weer een raar gelop chao
21835,1694311633,happiness,nicolaquinn,dump worr stress fir fun profoundl fre http //budurl.com/c765
21836,1694311715,neutral,henrik_loevborg,drnic welcom dk jaoo
21837,1694311740,love,kirstystill,laptop spas phon cat mus moth mak breakfast lov
21838,1694311753,relief,flybabycassie,re-read 6th harr pot dish mend cush patio sof amp fix on outdo barstool an accompl sunday
21839,1694311781,love,Emyjay,jambonboy good stuff thank
21840,1694311930,neutral,xAlice_CullenX,moppet10 hi kat how
21841,1694311993,neutral,Uvermusic,http //twitpic.com/4jax3 upd ableton liv
21842,1694312072,neutral,AshleighKatee,watch mast chef
21843,1694312130,relief,yellowdocuments,morn world back off longggggggg weekend
21844,1694312135,neutral,nicolashervy,surf 's week start afternoon
21845,1694312206,happiness,rapeispolite,onlyhis2109 ca n't wait see
21846,1694312237,love,juliephilpott,lov list peopl pract piano downstair
21847,1694312243,neutral,LoveLoyaltyLife,crushstev mus alway noon el understand agr 's import singl song chang whol day
21848,1694312248,fun,sabilrd,kameliamohamad lol i n't ev know intezone-football-competit mean ... good luck
21849,1694312268,neutral,AlexTrup,dda wow good i 'm mac xp via parallel ev nee test
21850,1694312273,fun,Kelly__Turner,fiifiii ahahahah lov twilight n't lie know i lov robert pattinson
21851,1694312284,neutral,wahliaodotcom,eugenechu aah wel friend just wond 's gre weath 's good ...
21852,1694312293,happiness,IzzyWizzyx,talk best mat boyfriend msn
21853,1694312298,neutral,SarahSaner,kusas lol i tweet amp eat mult task wom see ha ha enjoy mom
21854,1694312363,worry,cyndiesoto,wher art thou niokiaquino i miss
21855,1694312405,worry,cthiel1,cloud day berlin just right sit front comput day
21856,1694312434,neutral,weshotthemoon,indiekur tel us
21857,1694312508,love,Evaladiva,go bod pump yog go enjoy lov bbq famil lov may day holiday
21858,1694312532,fun,HibaNick,co dont ipod touch yet n't mean ca n't look ap 're sooo cool twit school awesom
21859,1694312535,neutral,intsik,ojtib hey oj i want ask hook somebod ayt
21860,1694312555,neutral,ryan_face,hello bank holiday monday hello rev ï¿½ï¿½
21861,1694312631,happiness,kezzibugx3,xranarawr hah told 's import
21862,1694312704,neutral,jaderoberts91,john1954moi ha good morn may four
21863,1694312734,love,pauldouble,celebr fact norwich cit got releg yesterday seem lik aw nic mr fri footb riv
21864,1694312814,fun,TroyG80,brisvegaslukass ye i i 'll tri post pic i
21865,1694312868,love,moonthroughfog,lauratheexp cut fun watch
21866,1694312905,neutral,unabanana,nicolerich watch persepol brok engl also nic sunday
21867,1694312960,happiness,keija,ddu *wave back* hav good day
21868,1694313027,happiness,pigarotti,fin found perfect mat lcd cle i-nix screen cle ftw
21869,1694313075,empty,ModernMike,tir but glad bank holiday
21870,1694313094,neutral,Kate_Kirby,krs10_ mak tea pleas
21871,1694313151,relief,HideyoKusano,yay i fin mad sal galler reall help art
21872,1694313180,happiness,uhandbag,cottonandcloud moooorn fanc coff
21873,1694313343,worry,BlueEyedBecks,lalaland ... lik song much anyhoo ... grr i cold thank good though sor throat gon
21874,1694313436,enthusiasm,yearofTOB,i beat 3 boss castelvan
21875,1694313525,love,malfoymanor,tomfelton http //twitpic.com/4jam0 ohhh lov i 'm glad gre tim
21876,1694313527,fun,imnogeek,guess 'll sint cant reall decid on choo
21877,1694313535,fun,c1air3,jamiewhincup awesom effort w/e ev u didnt win.good luck tass
21878,1694313558,love,FabMissK,martincarst i think tri mak feel bet
21879,1694313569,neutral,jenny050085,isla_fish hey how u u got repl
21880,1694313585,happiness,bodywisdominc,rosehwang good ev ros ...
21881,1694313635,neutral,remzology,reema226 http //twitpic.com/4grnh the joy discov linux
21882,1694327058,neutral,AlisiStyles,http //twitpic.com/4jb0q and
21883,1694327107,happiness,paulcoutu,'s andreamichellef 's birthday today wish good on asshol sleepytim
21884,1694327121,neutral,hc78,sneak go work friend
21885,1694327169,neutral,slace,just went pigg bank man hel lot money i easil liv next 2 week
21886,1694327197,neutral,Sadie_Marie,aww holloh us littl much haa laz shiit
21887,1694327268,neutral,tor_selden,loggad visst min 400e cach lï¿½rdag
21888,1694327281,happiness,Lunabee_art,mrfloydnl thankyou much rock
21889,1694327429,empty,captainslog,rickiep00h n't fail thank
21890,1694327525,enthusiasm,OkieAnnie,dustbun today we 're gon na us the forc mak hap
21891,1694327590,neutral,AvrilPH,'ve op thing
21892,1694327631,love,BBRRIITTTTYY,6789998212 hah lov soulj boy new song
21893,1694327735,fun,sparkedd,threalmiaros hey mia tot ad mus cd
21894,1694327790,fun,madsdeguzman,bratinell caramb muj yip anybod com send hahah somebod bring jt 's bsg disk hah
21895,1694327803,happiness,KeishyaMarie,down wellington monet exhibit cas bump wayn brad hotel lobb meg excit
21896,1694327901,fun,psychodwarf,nikkipilkington you seem nic 're gen know stuff
21897,1694327906,worry,chilp,idrive_onlin when maint end i would lik backup stuff
21898,1694327988,neutral,ahmednaguib,good morn lad gent 's go awesom day quot ev though weath terr quot
21899,1694328023,relief,LayLayMuSic,statkallday yessssssir
21900,1694328025,surprise,ktixx,lov johnn deep look publ enem l i 'll catch film show hk
21901,1694328031,worry,_lips_xD,list mus text um msn lol bit bor lol gar brook wooo lov heh lt 3
21902,1694328035,happiness,lopezwilfred,besz wel good luck
21903,1694328044,neutral,tarek,off see doc bit get kne check
21904,1694328094,love,Hussam7,thank follow ... wish ya 'll best
21905,1694328099,love,ideasmaverick,nirajgo oh do n't lov vodafon ser ad ... the best pict ev
21906,1694328147,love,janmary3,happ birthday husband
21907,1694328202,surprise,sakura_sakuharu,thebleachwork http //twitpic.com/4f0l0 so beaut thi lak lik mir
21908,1694328212,enthusiasm,Pattideann,shawnieor i googl amp look lot sit ... i check first how excit
21909,1694328359,happiness,apdunne,fanboy_uk yeah 's myst
21910,1694328367,happiness,moominboy,cadistr ah bril thank bunch
21911,1694328444,neutral,Networking_Lady,fin talk teach facilit edumedia09
21912,1694328628,sadness,iGustavo,lynnftw i know exactl saying.. cool ... tap bet p
21913,1694328666,happiness,Lazarus22nd,mic yup get bet s4
21914,1694328673,happiness,sarah1025,webanim tbaggins1 thank follow
21915,1694328772,surprise,fajarjasmin,rif oh wow 're fast how 's lif go it 's 6 mon ya xd
21916,1694328806,neutral,DannyGirlAlways,kasey79 good night
21917,1694328928,neutral,sophiemostly,themakeloung i might guess craft lad lik would lamin min cheap on work brilliantl
21918,1694328993,neutral,nevyn,siov and clang rock 're us right anyway accord com 's appl 's gcc dunno publ tho
21919,1694329014,love,ImFringe,chang_ror hey dud welcom twit seexyyyy
21920,1694329049,happiness,jorgenecraft,peternomad thank i know
21921,1694329069,love,fatacusoarele,pyur enjoy coff we miss petit puc adic puricel francez
21922,1694329082,happiness,jojozep73,legmin http //twitpic.com/4jaz5 cool ... luv
21923,1694329099,enthusiasm,kokoki,shintabubu hey shint 'm head bed perhap tomorrow night hour overlap ...
21924,1694329169,love,euphorialuv,andyeandinh i gav kiss be flirt cour lik
21925,1694329253,worry,kurokikaze,kaz knight third level lamp wish got fix sdsm first thought rub chick hey nethack
21926,1694329396,relief,sixsevenone,cook chick soup rain weath
21927,1694329445,love,yvonnejonas,nick cut tig cost ahah mad day
21928,1694329474,happiness,YayoLynn,audreythebab gandang mac un ah sur market ma mah pa sya sa macbook pro ang cool ng conceiv
21929,1694329486,relief,ArtnMeditation,rosehwang u r quot happ pollin quot 4 shizzl good friend are.. i smil
21930,1694329574,happiness,xShwetax,i eat on big subway cook glass warm milk yum
21931,1694329638,worry,InkHaus,steam fish w/ oyst sauc
21932,1694329797,surprise,ashleyhealy,torresk hahah i n't ev not nam lic
21933,1694329815,neutral,kikomonsterx,ginoandfr see morn rush for 's shoutbox overh bcoz campaign fli skirt
21934,1694329820,fun,yasminfarah,fac mask heh
21935,1694329826,neutral,Nadineee,petaah hahah wo n't tel
21936,1694329831,worry,mskadu,kriscolvin i would adv watch cinem i sur effect wor unless monst tv hom
21937,1694329845,neutral,pbarone,gianandre bank holiday monday uk ... bet ital 1st may could saturday sunday
21938,1694329924,love,sharoneden,murraymelb a pleas murray
21939,1694329930,surprise,AngelSandre,joanlund greet joan just want say i stil miss wak pleas person amp fac a.m. hug angel
21940,1694330012,happiness,JessTemby,ha reall good bank hoilday
21941,1694330058,enthusiasm,nikkimiruiz,taraalberto 'll tom prom aft volley start wholeday or half
21942,1694330082,neutral,liamdilley,jeffgerstman you spray non smel repel stink high heav
21943,1694330115,worry,shortyyyy,missxmaris hel unluck o com next week
21944,1694330130,happiness,Emmmaa___,broooooke_ kk 's fun eat lol rememb shaun lov hah
21945,1694330142,neutral,japanupdate,new for thread first typhoon season is *not* head okinaw mad look .. http //tinyurl.com/dm4b3q
21946,1694330208,happiness,docDUHreen,watch jon nick 's beaut voic put sleep
21947,1694330275,worry,mij_jorrison,amaz artific on soo itchyy
21948,1694330281,happiness,Peulo,brokenrom hah malamang on chef
21949,1694330327,neutral,semiscenic,carolinek hah chocol alway knew heart stomach wait til tri truffl
21950,1694330333,relief,skardhamar,i 'm ent two mon study/exam period which awesom see flip sid
21951,1694330370,love,Aligonzalez43,amtrak747 hah hel ya id lov find boy tok that sex bik
21952,1694330518,neutral,whitsundays,missshonah wil certainl
21953,1694330666,enthusiasm,nicpink1,yep ... think might mad dec go head first ... may wit hist mom ... real talk
21954,1694330696,worry,mogmcc,katc alway want see film nev got round must get dvd tel good
21955,1694330738,happiness,_DINA,tferthom thank
21956,1694330779,sadness,giishu,gjern ar sur want know it 's http //bit.ly/auuac mak want run in new happ star war day
21957,1694330984,neutral,StineAdelPetrea,yooooooo what mat
21958,1694331056,love,conanhughes,tigressreow wow thank lot i ca n't believ i n't think xd
21959,1694331068,worry,Schattenwolf,faz4980 thank il cross fing rain stop
21960,1694331181,worry,borriesaur,mrmiistro 's good im ok ay littl stress fin
21961,1694331193,neutral,Azhure,went see wolverin husband work today prett good
21962,1694331202,surprise,nesslovesbee,jp5486 hey ur bday happ birthday
21963,1694331249,happiness,cotton_candy16,clumsy_steph yeah school suck tot ye grat got bet plac man cant tel excit hul
21964,1694331254,neutral,cindeelean,sarahwv wor cas scenario 'll tak tomorrow stil wok
21965,1694331283,neutral,UntoldAffection,interest day good ov
21966,1694331335,happiness,therealjonas,got hom school fun oh btw mus school
21967,1694331372,neutral,wendywings,lewisbostock much you know i com thursday right door sal
21968,1694331457,worry,jhc_,rvailleux woot plea post pic i wo n't recogn without
21969,1694331458,fun,swayswaybaby,heykt hah thought
21970,1694331484,happiness,katdogs,kayl yessss yay told awesom
21971,1694331500,enthusiasm,Peta_N,margotrobb oh mak sen wel offic first repl celebr
21972,1694331520,hate,missphiaelle,jason mraz stil serenad i read quot judic superv execut act commonweal carib quot bbl
21973,1694331744,love,rholland34,debb my mom nur practit amp spent entir lif devot field the good on deserv recogn i 'll follow
21974,1694331786,fun,Surferdreams,officaljonasbro watch youtub hilar laugh trough it.. sery guy funny.. greet german ...
21975,1694331866,happiness,BJ111,liesx xd send
21976,1694345057,happiness,CathysSecret,juicebox07 know annoy ther germ saying'pleas anticip greatest pleas transl
21977,1694345090,relief,melmalivoire,1/2 day tomorrow carl com school
21978,1694345120,neutral,Lunabee_art,mrfloydnl ti us ind esp newb lik
21979,1694345178,enthusiasm,wiseleo,nichelad i followfriday eas enough annoy i recommend rel peopl anyway
21980,1694345183,happiness,cxii,chriskalydo happ star war day
21981,1694345190,neutral,idanceforyou23,download song http //plurk.com/p/rp8wx
21982,1694345277,happiness,selenagarcia,relax fragr soo in latest lov stil lavend amp chamomil -- bas on tri find flow scents..
21983,1694345361,neutral,WillieCrawford,simongrabowsk hi simon let know 's don
21984,1694345365,empty,tannwick,violetbak woo hoo recip
21985,1694345416,neutral,JonasLovato24,happ star war day may four ahh on old good
21986,1694345464,neutral,paynetsystems,twit connect facebook http //twitter.com/paynetsystem amp http //tinyurl.com/dagmoq
21987,1694345472,happiness,x33ieroNINJA,tim low mean fuck much hop get see jun would awesom gaskar amaz
21988,1694345539,hate,munkyboy1975,joolzp1 stud comput year ... bring feck chang plant sci next year
21989,1694345848,enthusiasm,DawnDrury,april show bring may flow ye
21990,1694345940,neutral,epxx,brandihey hey who reall you.. anyway feel liv miley must strang ... twit back ox
21991,1694346009,love,ellierebecca,officialashleyg amaz al mad thank every i fac charact
21992,1694346017,neutral,bryancheung,happ birthday
21993,1694346077,love,Snowshadow,curious_jo ... i lik freedom enigm giv
21994,1694346086,neutral,coenzyme69,g'day johnathonbusack thanx follow
21995,1694346172,happiness,madradish,weath lov i 'm head hom via supermarket plan spend qualit tim knit tonight
21996,1694346252,relief,amberwhiting,edna92 ad hah xo
21997,1694346303,happiness,cidermaker,good morn friend happ may bank holiday
21998,1694346321,enthusiasm,FotoWala,i post world pinhol day i lov pict http //twitpic.com/4jb4d
21999,1694346357,neutral,stevewollaston,gamesba dear oh dear ... ..
22000,1694346358,empty,sweynh,greyeyesgabriel you clearl bus tak car i sur fin tak on know on
22001,1694346371,neutral,baaaabes,learn us twit
22002,1694346385,sadness,Kauweloa,emulley i miss today ... i know must feel tir i giv mass tonight
22003,1694346402,surprise,RondasX,lillytown happiest plac ear j'ador
22004,1694346632,sadness,kirrathomas,frogwor hey gre gig we 'll exchang track via ze emay i 'm lost loop right stil writ xx
22005,1694346654,happiness,MissNannie,happ juddday everyon
22006,1694346687,neutral,loris_sl,emperornorton i 'm go watch
22007,1694346726,happiness,llovmaartje,i 've got gre expect tomorrow it 's gon na awesom http //blip.fm/~5jf53
22008,1694346816,worry,putrimaria,rizkyinayat heeeey good luck unair sweet
22009,1694346874,love,Babsssss,grcrssl helloooo star war day cool lool wen go cnaterbur x
22010,1694346926,hate,HayleyBee1,neillavin300 ok wel pic tak that unluck lmao
22011,1694346980,worry,cianodriscoll,good morn twit world.rain dingle- hop mean bus day
22012,1694347053,happiness,findub,play elg cool new websit ... hop read soon
22013,1694347152,fun,PaulHarriott,piginthepok lol grey sky far ey see 20 yard
22014,1694347268,worry,lolipop_kandy,got hom maj dail tset today math wish got 6
22015,1694347277,neutral,davidjdalton,salisburydown i 've alway said pd i want kitch lik ... i would n't know
22016,1694347280,worry,hannahfacee,wellit think im gon na cle room gay nee read good book sen sens com beat the lil
22017,1694347396,love,faithsonshyne,seantherobot awesom pic lov btw stil lov amas takeov
